float,datetime
600.0,2058-10-07
400.0,2058-10-10
600.0,2058-10-14
400.0,2058-10-17
600.0,2058-10-21
400.0,2058-10-24
600.0,2058-10-28
400.0,2058-10-31
600.0,2058-11-04
400.0,2058-11-07
600.0,2058-11-11
400.0,2058-11-14
600.0,2058-11-18
400.0,2058-11-21
600.0,2058-11-25
400.0,2058-11-28
600.0,2058-12-02
400.0,2058-12-05
600.0,2058-12-09
400.0,2058-12-12
600.0,2058-12-16
400.0,2058-12-19
600.0,2058-12-23
400.0,2058-12-26
600.0,2058-12-30
400.0,2059-01-02
600.0,2059-01-06
400.0,2059-01-09
600.0,2059-01-13
400.0,2059-01-16
600.0,2059-01-20
400.0,2059-01-23
600.0,2059-01-27
400.0,2059-01-30
600.0,2059-02-03
400.0,2059-02-06
600.0,2059-02-10
400.0,2059-02-13
600.0,2059-02-17
400.0,2059-02-20
600.0,2059-02-24
400.0,2059-02-27
600.0,2059-03-03
400.0,2059-03-06
600.0,2059-03-10
400.0,2059-03-13
600.0,2059-03-17
400.0,2059-03-20
600.0,2059-03-24
400.0,2059-03-27
600.0,2059-03-31
400.0,2059-04-03
600.0,2059-04-07
400.0,2059-04-10
600.0,2059-04-14
400.0,2059-04-17
600.0,2059-04-21
400.0,2059-04-24
600.0,2059-04-28
400.0,2059-05-01
600.0,2059-05-05
400.0,2059-05-08
600.0,2059-05-12
400.0,2059-05-15
600.0,2059-05-19
400.0,2059-05-22
600.0,2059-05-26
400.0,2059-05-29
600.0,2059-06-02
400.0,2059-06-05
600.0,2059-06-09
400.0,2059-06-12
600.0,2059-06-16
400.0,2059-06-19
600.0,2059-06-23
400.0,2059-06-26
600.0,2059-06-30
400.0,2059-07-03
600.0,2059-07-07
400.0,2059-07-10
600.0,2059-07-14
400.0,2059-07-17
600.0,2059-07-21
400.0,2059-07-24
600.0,2059-07-28
400.0,2059-07-31
600.0,2059-08-04
400.0,2059-08-07
600.0,2059-08-11
400.0,2059-08-14
600.0,2059-08-18
400.0,2059-08-21
600.0,2059-08-25
400.0,2059-08-28
600.0,2059-09-01
400.0,2059-09-04
600.0,2059-09-08
400.0,2059-09-11
600.0,2059-09-15
400.0,2059-09-18
600.0,2059-09-22
400.0,2059-09-25
600.0,2059-09-29
400.0,2059-10-02
600.0,2059-10-06
400.0,2059-10-09
600.0,2059-10-13
400.0,2059-10-16
600.0,2059-10-20
400.0,2059-10-23
600.0,2059-10-27
400.0,2059-10-30
600.0,2059-11-03
400.0,2059-11-06
600.0,2059-11-10
400.0,2059-11-13
600.0,2059-11-17
400.0,2059-11-20
600.0,2059-11-24
400.0,2059-11-27
600.0,2059-12-01
400.0,2059-12-04
600.0,2059-12-08
400.0,2059-12-11
600.0,2059-12-15
400.0,2059-12-18
600.0,2059-12-22
400.0,2059-12-25
600.0,2059-12-29
400.0,2060-01-01
600.0,2060-01-05
400.0,2060-01-08
600.0,2060-01-12
400.0,2060-01-15
600.0,2060-01-19
400.0,2060-01-22
600.0,2060-01-26
400.0,2060-01-29
600.0,2060-02-02
400.0,2060-02-05
600.0,2060-02-09
400.0,2060-02-12
600.0,2060-02-16
400.0,2060-02-19
600.0,2060-02-23
400.0,2060-02-26
600.0,2060-03-01
400.0,2060-03-04
600.0,2060-03-08
400.0,2060-03-11
600.0,2060-03-15
400.0,2060-03-18
600.0,2060-03-22
400.0,2060-03-25
600.0,2060-03-29
400.0,2060-04-01
600.0,2060-04-05
400.0,2060-04-08
600.0,2060-04-12
400.0,2060-04-15
600.0,2060-04-19
400.0,2060-04-22
600.0,2060-04-26
400.0,2060-04-29
600.0,2060-05-03
400.0,2060-05-06
600.0,2060-05-10
400.0,2060-05-13
600.0,2060-05-17
400.0,2060-05-20
600.0,2060-05-24
400.0,2060-05-27
600.0,2060-05-31
400.0,2060-06-03
600.0,2060-06-07
400.0,2060-06-10
600.0,2060-06-14
400.0,2060-06-17
600.0,2060-06-21
400.0,2060-06-24
600.0,2060-06-28
400.0,2060-07-01
600.0,2060-07-05
400.0,2060-07-08
600.0,2060-07-12
400.0,2060-07-15
600.0,2060-07-19
400.0,2060-07-22
600.0,2060-07-26
400.0,2060-07-29
600.0,2060-08-02
400.0,2060-08-05
600.0,2060-08-09
400.0,2060-08-12
600.0,2060-08-16
400.0,2060-08-19
600.0,2060-08-23
400.0,2060-08-26
600.0,2060-08-30
400.0,2060-09-02
600.0,2060-09-06
400.0,2060-09-09
600.0,2060-09-13
400.0,2060-09-16
600.0,2060-09-20
400.0,2060-09-23
600.0,2060-09-27
400.0,2060-09-30
600.0,2060-10-04
400.0,2060-10-07
600.0,2060-10-11
400.0,2060-10-14
600.0,2060-10-18
400.0,2060-10-21
600.0,2060-10-25
400.0,2060-10-28
600.0,2060-11-01
400.0,2060-11-04
600.0,2060-11-08
400.0,2060-11-11
600.0,2060-11-15
400.0,2060-11-18
600.0,2060-11-22
400.0,2060-11-25
600.0,2060-11-29
400.0,2060-12-02
600.0,2060-12-06
400.0,2060-12-09
600.0,2060-12-13
400.0,2060-12-16
600.0,2060-12-20
400.0,2060-12-23
600.0,2060-12-27
400.0,2060-12-30
600.0,2061-01-03
400.0,2061-01-06
600.0,2061-01-10
400.0,2061-01-13
600.0,2061-01-17
400.0,2061-01-20
600.0,2061-01-24
400.0,2061-01-27
600.0,2061-01-31
400.0,2061-02-03
600.0,2061-02-07
400.0,2061-02-10
600.0,2061-02-14
400.0,2061-02-17
600.0,2061-02-21
400.0,2061-02-24
600.0,2061-02-28
400.0,2061-03-03
600.0,2061-03-07
400.0,2061-03-10
600.0,2061-03-14
400.0,2061-03-17
600.0,2061-03-21
400.0,2061-03-24
600.0,2061-03-28
400.0,2061-03-31
600.0,2061-04-04
400.0,2061-04-07
600.0,2061-04-11
400.0,2061-04-14
600.0,2061-04-18
400.0,2061-04-21
600.0,2061-04-25
400.0,2061-04-28
600.0,2061-05-02
400.0,2061-05-05
600.0,2061-05-09
400.0,2061-05-12
600.0,2061-05-16
400.0,2061-05-19
600.0,2061-05-23
400.0,2061-05-26
600.0,2061-05-30
400.0,2061-06-02
600.0,2061-06-06
400.0,2061-06-09
600.0,2061-06-13
400.0,2061-06-16
600.0,2061-06-20
400.0,2061-06-23
600.0,2061-06-27
400.0,2061-06-30
600.0,2061-07-04
400.0,2061-07-07
600.0,2061-07-11
400.0,2061-07-14
600.0,2061-07-18
400.0,2061-07-21
600.0,2061-07-25
400.0,2061-07-28
600.0,2061-08-01
400.0,2061-08-04
600.0,2061-08-08
400.0,2061-08-11
600.0,2061-08-15
400.0,2061-08-18
600.0,2061-08-22
400.0,2061-08-25
600.0,2061-08-29
400.0,2061-09-01
600.0,2061-09-05
400.0,2061-09-08
600.0,2061-09-12
400.0,2061-09-15
600.0,2061-09-19
400.0,2061-09-22
600.0,2061-09-26
400.0,2061-09-29
600.0,2061-10-03
400.0,2061-10-06
600.0,2061-10-10
400.0,2061-10-13
600.0,2061-10-17
400.0,2061-10-20
600.0,2061-10-24
400.0,2061-10-27
600.0,2061-10-31
400.0,2061-11-03
600.0,2061-11-07
400.0,2061-11-10
600.0,2061-11-14
400.0,2061-11-17
600.0,2061-11-21
400.0,2061-11-24
600.0,2061-11-28
400.0,2061-12-01
600.0,2061-12-05
400.0,2061-12-08
600.0,2061-12-12
400.0,2061-12-15
600.0,2061-12-19
400.0,2061-12-22
600.0,2061-12-26
400.0,2061-12-29
600.0,2062-01-02
400.0,2062-01-05
600.0,2062-01-09
400.0,2062-01-12
600.0,2062-01-16
400.0,2062-01-19
600.0,2062-01-23
400.0,2062-01-26
600.0,2062-01-30
400.0,2062-02-02
600.0,2062-02-06
400.0,2062-02-09
600.0,2062-02-13
400.0,2062-02-16
600.0,2062-02-20
400.0,2062-02-23
600.0,2062-02-27
400.0,2062-03-02
600.0,2062-03-06
400.0,2062-03-09
600.0,2062-03-13
400.0,2062-03-16
600.0,2062-03-20
400.0,2062-03-23
600.0,2062-03-27
400.0,2062-03-30
600.0,2062-04-03
400.0,2062-04-06
600.0,2062-04-10
400.0,2062-04-13
600.0,2062-04-17
400.0,2062-04-20
600.0,2062-04-24
400.0,2062-04-27
600.0,2062-05-01
400.0,2062-05-04
600.0,2062-05-08
400.0,2062-05-11
600.0,2062-05-15
400.0,2062-05-18
600.0,2062-05-22
400.0,2062-05-25
600.0,2062-05-29
400.0,2062-06-01
600.0,2062-06-05
400.0,2062-06-08
600.0,2062-06-12
400.0,2062-06-15
600.0,2062-06-19
400.0,2062-06-22
600.0,2062-06-26
400.0,2062-06-29
600.0,2062-07-03
400.0,2062-07-06
600.0,2062-07-10
400.0,2062-07-13
600.0,2062-07-17
400.0,2062-07-20
600.0,2062-07-24
400.0,2062-07-27
600.0,2062-07-31
400.0,2062-08-03
600.0,2062-08-07
400.0,2062-08-10
600.0,2062-08-14
400.0,2062-08-17
600.0,2062-08-21
400.0,2062-08-24
600.0,2062-08-28
400.0,2062-08-31
600.0,2062-09-04
400.0,2062-09-07
600.0,2062-09-11
400.0,2062-09-14
600.0,2062-09-18
400.0,2062-09-21
600.0,2062-09-25
400.0,2062-09-28
600.0,2062-10-02
400.0,2062-10-05
600.0,2062-10-09
400.0,2062-10-12
600.0,2062-10-16
400.0,2062-10-19
600.0,2062-10-23
400.0,2062-10-26
600.0,2062-10-30
400.0,2062-11-02
600.0,2062-11-06
400.0,2062-11-09
600.0,2062-11-13
400.0,2062-11-16
600.0,2062-11-20
400.0,2062-11-23
600.0,2062-11-27
400.0,2062-11-30
600.0,2062-12-04
400.0,2062-12-07
600.0,2062-12-11
400.0,2062-12-14
600.0,2062-12-18
400.0,2062-12-21
600.0,2062-12-25
400.0,2062-12-28
600.0,2063-01-01
400.0,2063-01-04
600.0,2063-01-08
400.0,2063-01-11
600.0,2063-01-15
400.0,2063-01-18
600.0,2063-01-22
400.0,2063-01-25
600.0,2063-01-29
400.0,2063-02-01
600.0,2063-02-05
400.0,2063-02-08
600.0,2063-02-12
400.0,2063-02-15
600.0,2063-02-19
400.0,2063-02-22
600.0,2063-02-26
400.0,2063-03-01
600.0,2063-03-05
400.0,2063-03-08
600.0,2063-03-12
400.0,2063-03-15
600.0,2063-03-19
400.0,2063-03-22
600.0,2063-03-26
400.0,2063-03-29
600.0,2063-04-02
400.0,2063-04-05
600.0,2063-04-09
400.0,2063-04-12
600.0,2063-04-16
400.0,2063-04-19
600.0,2063-04-23
400.0,2063-04-26
600.0,2063-04-30
400.0,2063-05-03
600.0,2063-05-07
400.0,2063-05-10
600.0,2063-05-14
400.0,2063-05-17
600.0,2063-05-21
400.0,2063-05-24
600.0,2063-05-28
400.0,2063-05-31
600.0,2063-06-04
400.0,2063-06-07
600.0,2063-06-11
400.0,2063-06-14
600.0,2063-06-18
400.0,2063-06-21
600.0,2063-06-25
400.0,2063-06-28
600.0,2063-07-02
400.0,2063-07-05
600.0,2063-07-09
400.0,2063-07-12
600.0,2063-07-16
400.0,2063-07-19
600.0,2063-07-23
400.0,2063-07-26
600.0,2063-07-30
400.0,2063-08-02
600.0,2063-08-06
400.0,2063-08-09
600.0,2063-08-13
400.0,2063-08-16
600.0,2063-08-20
400.0,2063-08-23
600.0,2063-08-27
400.0,2063-08-30
600.0,2063-09-03
400.0,2063-09-06
600.0,2063-09-10
400.0,2063-09-13
600.0,2063-09-17
400.0,2063-09-20
600.0,2063-09-24
400.0,2063-09-27
600.0,2063-10-01
400.0,2063-10-04
600.0,2063-10-08
400.0,2063-10-11
600.0,2063-10-15
400.0,2063-10-18
600.0,2063-10-22
400.0,2063-10-25
600.0,2063-10-29
400.0,2063-11-01
600.0,2063-11-05
400.0,2063-11-08
600.0,2063-11-12
400.0,2063-11-15
600.0,2063-11-19
400.0,2063-11-22
600.0,2063-11-26
400.0,2063-11-29
600.0,2063-12-03
400.0,2063-12-06
600.0,2063-12-10
400.0,2063-12-13
600.0,2063-12-17
400.0,2063-12-20
600.0,2063-12-24
400.0,2063-12-27
600.0,2063-12-31
400.0,2064-01-03
600.0,2064-01-07
400.0,2064-01-10
600.0,2064-01-14
400.0,2064-01-17
600.0,2064-01-21
400.0,2064-01-24
600.0,2064-01-28
400.0,2064-01-31
600.0,2064-02-04
400.0,2064-02-07
600.0,2064-02-11
400.0,2064-02-14
600.0,2064-02-18
400.0,2064-02-21
600.0,2064-02-25
400.0,2064-02-28
600.0,2064-03-03
400.0,2064-03-06
600.0,2064-03-10
400.0,2064-03-13
600.0,2064-03-17
400.0,2064-03-20
600.0,2064-03-24
400.0,2064-03-27
600.0,2064-03-31
400.0,2064-04-03
600.0,2064-04-07
400.0,2064-04-10
600.0,2064-04-14
400.0,2064-04-17
600.0,2064-04-21
400.0,2064-04-24
600.0,2064-04-28
400.0,2064-05-01
600.0,2064-05-05
400.0,2064-05-08
600.0,2064-05-12
400.0,2064-05-15
600.0,2064-05-19
400.0,2064-05-22
600.0,2064-05-26
400.0,2064-05-29
600.0,2064-06-02
400.0,2064-06-05
600.0,2064-06-09
400.0,2064-06-12
600.0,2064-06-16
400.0,2064-06-19
600.0,2064-06-23
400.0,2064-06-26
600.0,2064-06-30
400.0,2064-07-03
600.0,2064-07-07
400.0,2064-07-10
600.0,2064-07-14
400.0,2064-07-17
600.0,2064-07-21
400.0,2064-07-24
600.0,2064-07-28
400.0,2064-07-31
600.0,2064-08-04
400.0,2064-08-07
600.0,2064-08-11
400.0,2064-08-14
600.0,2064-08-18
400.0,2064-08-21
600.0,2064-08-25
400.0,2064-08-28
600.0,2064-09-01
400.0,2064-09-04
600.0,2064-09-08
400.0,2064-09-11
600.0,2064-09-15
400.0,2064-09-18
600.0,2064-09-22
400.0,2064-09-25
600.0,2064-09-29
400.0,2064-10-02
600.0,2064-10-06
400.0,2064-10-09
600.0,2064-10-13
400.0,2064-10-16
600.0,2064-10-20
400.0,2064-10-23
600.0,2064-10-27
400.0,2064-10-30
600.0,2064-11-03
400.0,2064-11-06
600.0,2064-11-10
400.0,2064-11-13
600.0,2064-11-17
400.0,2064-11-20
600.0,2064-11-24
400.0,2064-11-27
600.0,2064-12-01
400.0,2064-12-04
600.0,2064-12-08
400.0,2064-12-11
600.0,2064-12-15
400.0,2064-12-18
600.0,2064-12-22
400.0,2064-12-25
600.0,2064-12-29
400.0,2065-01-01
600.0,2065-01-05
400.0,2065-01-08
600.0,2065-01-12
400.0,2065-01-15
600.0,2065-01-19
400.0,2065-01-22
600.0,2065-01-26
400.0,2065-01-29
600.0,2065-02-02
400.0,2065-02-05
600.0,2065-02-09
400.0,2065-02-12
600.0,2065-02-16
400.0,2065-02-19
600.0,2065-02-23
400.0,2065-02-26
600.0,2065-03-02
400.0,2065-03-05
600.0,2065-03-09
400.0,2065-03-12
600.0,2065-03-16
400.0,2065-03-19
600.0,2065-03-23
400.0,2065-03-26
600.0,2065-03-30
400.0,2065-04-02
600.0,2065-04-06
400.0,2065-04-09
600.0,2065-04-13
400.0,2065-04-16
600.0,2065-04-20
400.0,2065-04-23
600.0,2065-04-27
400.0,2065-04-30
600.0,2065-05-04
400.0,2065-05-07
600.0,2065-05-11
400.0,2065-05-14
600.0,2065-05-18
400.0,2065-05-21
600.0,2065-05-25
400.0,2065-05-28
600.0,2065-06-01
400.0,2065-06-04
600.0,2065-06-08
400.0,2065-06-11
600.0,2065-06-15
400.0,2065-06-18
600.0,2065-06-22
400.0,2065-06-25
600.0,2065-06-29
400.0,2065-07-02
600.0,2065-07-06
400.0,2065-07-09
600.0,2065-07-13
400.0,2065-07-16
600.0,2065-07-20
400.0,2065-07-23
600.0,2065-07-27
400.0,2065-07-30
600.0,2065-08-03
400.0,2065-08-06
600.0,2065-08-10
400.0,2065-08-13
600.0,2065-08-17
400.0,2065-08-20
600.0,2065-08-24
400.0,2065-08-27
600.0,2065-08-31
400.0,2065-09-03
600.0,2065-09-07
400.0,2065-09-10
600.0,2065-09-14
400.0,2065-09-17
600.0,2065-09-21
400.0,2065-09-24
600.0,2065-09-28
400.0,2065-10-01
600.0,2065-10-05
400.0,2065-10-08
600.0,2065-10-12
400.0,2065-10-15
600.0,2065-10-19
400.0,2065-10-22
600.0,2065-10-26
400.0,2065-10-29
600.0,2065-11-02
400.0,2065-11-05
600.0,2065-11-09
400.0,2065-11-12
600.0,2065-11-16
400.0,2065-11-19
600.0,2065-11-23
400.0,2065-11-26
600.0,2065-11-30
400.0,2065-12-03
600.0,2065-12-07
400.0,2065-12-10
600.0,2065-12-14
400.0,2065-12-17
600.0,2065-12-21
400.0,2065-12-24
600.0,2065-12-28
400.0,2065-12-31
600.0,2066-01-04
400.0,2066-01-07
600.0,2066-01-11
400.0,2066-01-14
600.0,2066-01-18
400.0,2066-01-21
600.0,2066-01-25
400.0,2066-01-28
600.0,2066-02-01
400.0,2066-02-04
600.0,2066-02-08
400.0,2066-02-11
600.0,2066-02-15
400.0,2066-02-18
600.0,2066-02-22
400.0,2066-02-25
600.0,2066-03-01
400.0,2066-03-04
600.0,2066-03-08
400.0,2066-03-11
600.0,2066-03-15
400.0,2066-03-18
600.0,2066-03-22
400.0,2066-03-25
600.0,2066-03-29
400.0,2066-04-01
600.0,2066-04-05
400.0,2066-04-08
600.0,2066-04-12
400.0,2066-04-15
600.0,2066-04-19
400.0,2066-04-22
600.0,2066-04-26
400.0,2066-04-29
600.0,2066-05-03
400.0,2066-05-06
600.0,2066-05-10
400.0,2066-05-13
600.0,2066-05-17
400.0,2066-05-20
600.0,2066-05-24
400.0,2066-05-27
600.0,2066-05-31
400.0,2066-06-03
600.0,2066-06-07
400.0,2066-06-10
600.0,2066-06-14
400.0,2066-06-17
600.0,2066-06-21
400.0,2066-06-24
600.0,2066-06-28
400.0,2066-07-01
600.0,2066-07-05
400.0,2066-07-08
600.0,2066-07-12
400.0,2066-07-15
600.0,2066-07-19
400.0,2066-07-22
600.0,2066-07-26
400.0,2066-07-29
600.0,2066-08-02
400.0,2066-08-05
600.0,2066-08-09
400.0,2066-08-12
600.0,2066-08-16
400.0,2066-08-19
600.0,2066-08-23
400.0,2066-08-26
600.0,2066-08-30
400.0,2066-09-02
600.0,2066-09-06
400.0,2066-09-09
600.0,2066-09-13
400.0,2066-09-16
600.0,2066-09-20
400.0,2066-09-23
600.0,2066-09-27
400.0,2066-09-30
600.0,2066-10-04
400.0,2066-10-07
600.0,2066-10-11
400.0,2066-10-14
600.0,2066-10-18
400.0,2066-10-21
600.0,2066-10-25
400.0,2066-10-28
600.0,2066-11-01
400.0,2066-11-04
600.0,2066-11-08
400.0,2066-11-11
600.0,2066-11-15
400.0,2066-11-18
600.0,2066-11-22
400.0,2066-11-25
600.0,2066-11-29
400.0,2066-12-02
600.0,2066-12-06
400.0,2066-12-09
600.0,2066-12-13
400.0,2066-12-16
600.0,2066-12-20
400.0,2066-12-23
600.0,2066-12-27
400.0,2066-12-30
600.0,2067-01-03
400.0,2067-01-06
600.0,2067-01-10
400.0,2067-01-13
600.0,2067-01-17
400.0,2067-01-20
600.0,2067-01-24
400.0,2067-01-27
600.0,2067-01-31
400.0,2067-02-03
600.0,2067-02-07
400.0,2067-02-10
600.0,2067-02-14
400.0,2067-02-17
600.0,2067-02-21
400.0,2067-02-24
600.0,2067-02-28
400.0,2067-03-03
600.0,2067-03-07
400.0,2067-03-10
600.0,2067-03-14
400.0,2067-03-17
600.0,2067-03-21
400.0,2067-03-24
600.0,2067-03-28
400.0,2067-03-31
600.0,2067-04-04
400.0,2067-04-07
600.0,2067-04-11
400.0,2067-04-14
600.0,2067-04-18
400.0,2067-04-21
600.0,2067-04-25
400.0,2067-04-28
600.0,2067-05-02
400.0,2067-05-05
600.0,2067-05-09
400.0,2067-05-12
600.0,2067-05-16
400.0,2067-05-19
600.0,2067-05-23
400.0,2067-05-26
600.0,2067-05-30
400.0,2067-06-02
600.0,2067-06-06
400.0,2067-06-09
600.0,2067-06-13
400.0,2067-06-16
600.0,2067-06-20
400.0,2067-06-23
600.0,2067-06-27
400.0,2067-06-30
600.0,2067-07-04
400.0,2067-07-07
600.0,2067-07-11
400.0,2067-07-14
600.0,2067-07-18
400.0,2067-07-21
600.0,2067-07-25
400.0,2067-07-28
600.0,2067-08-01
400.0,2067-08-04
600.0,2067-08-08
400.0,2067-08-11
600.0,2067-08-15
400.0,2067-08-18
600.0,2067-08-22
400.0,2067-08-25
600.0,2067-08-29
400.0,2067-09-01
600.0,2067-09-05
400.0,2067-09-08
600.0,2067-09-12
400.0,2067-09-15
600.0,2067-09-19
400.0,2067-09-22
600.0,2067-09-26
400.0,2067-09-29
600.0,2067-10-03
400.0,2067-10-06
600.0,2067-10-10
400.0,2067-10-13
600.0,2067-10-17
400.0,2067-10-20
600.0,2067-10-24
400.0,2067-10-27
600.0,2067-10-31
400.0,2067-11-03
600.0,2067-11-07
400.0,2067-11-10
600.0,2067-11-14
400.0,2067-11-17
600.0,2067-11-21
400.0,2067-11-24
600.0,2067-11-28
400.0,2067-12-01
600.0,2067-12-05
400.0,2067-12-08
600.0,2067-12-12
400.0,2067-12-15
600.0,2067-12-19
400.0,2067-12-22
600.0,2067-12-26
400.0,2067-12-29
600.0,2068-01-02
400.0,2068-01-05
600.0,2068-01-09
400.0,2068-01-12
600.0,2068-01-16
400.0,2068-01-19
600.0,2068-01-23
400.0,2068-01-26
600.0,2068-01-30
400.0,2068-02-02
600.0,2068-02-06
400.0,2068-02-09
600.0,2068-02-13
400.0,2068-02-16
600.0,2068-02-20
400.0,2068-02-23
600.0,2068-02-27
400.0,2068-03-01
600.0,2068-03-05
400.0,2068-03-08
600.0,2068-03-12
400.0,2068-03-15
600.0,2068-03-19
400.0,2068-03-22
600.0,2068-03-26
400.0,2068-03-29
600.0,2068-04-02
400.0,2068-04-05
600.0,2068-04-09
400.0,2068-04-12
600.0,2068-04-16
400.0,2068-04-19
600.0,2068-04-23
400.0,2068-04-26
600.0,2068-04-30
400.0,2068-05-03
600.0,2068-05-07
400.0,2068-05-10
600.0,2068-05-14
400.0,2068-05-17
600.0,2068-05-21
400.0,2068-05-24
600.0,2068-05-28
400.0,2068-05-31
600.0,2068-06-04
400.0,2068-06-07
600.0,2068-06-11
400.0,2068-06-14
600.0,2068-06-18
400.0,2068-06-21
600.0,2068-06-25
400.0,2068-06-28
600.0,2068-07-02
400.0,2068-07-05
600.0,2068-07-09
400.0,2068-07-12
600.0,2068-07-16
400.0,2068-07-19
600.0,2068-07-23
400.0,2068-07-26
600.0,2068-07-30
400.0,2068-08-02
600.0,2068-08-06
400.0,2068-08-09
600.0,2068-08-13
400.0,2068-08-16
600.0,2068-08-20
400.0,2068-08-23
600.0,2068-08-27
400.0,2068-08-30
600.0,2068-09-03
400.0,2068-09-06
600.0,2068-09-10
400.0,2068-09-13
600.0,2068-09-17
400.0,2068-09-20
600.0,2068-09-24
400.0,2068-09-27
600.0,2068-10-01
400.0,2068-10-04
600.0,2068-10-08
400.0,2068-10-11
600.0,2068-10-15
400.0,2068-10-18
600.0,2068-10-22
400.0,2068-10-25
600.0,2068-10-29
400.0,2068-11-01
600.0,2068-11-05
400.0,2068-11-08
600.0,2068-11-12
400.0,2068-11-15
600.0,2068-11-19
400.0,2068-11-22
600.0,2068-11-26
400.0,2068-11-29
600.0,2068-12-03
400.0,2068-12-06
600.0,2068-12-10
400.0,2068-12-13
600.0,2068-12-17
400.0,2068-12-20
600.0,2068-12-24
400.0,2068-12-27
600.0,2068-12-31
400.0,2069-01-03
600.0,2069-01-07
400.0,2069-01-10
600.0,2069-01-14
400.0,2069-01-17
600.0,2069-01-21
400.0,2069-01-24
600.0,2069-01-28
400.0,2069-01-31
600.0,2069-02-04
400.0,2069-02-07
600.0,2069-02-11
400.0,2069-02-14
600.0,2069-02-18
400.0,2069-02-21
600.0,2069-02-25
400.0,2069-02-28
600.0,2069-03-04
400.0,2069-03-07
600.0,2069-03-11
400.0,2069-03-14
600.0,2069-03-18
400.0,2069-03-21
600.0,2069-03-25
400.0,2069-03-28
600.0,2069-04-01
400.0,2069-04-04
600.0,2069-04-08
400.0,2069-04-11
600.0,2069-04-15
400.0,2069-04-18
600.0,2069-04-22
400.0,2069-04-25
600.0,2069-04-29
400.0,2069-05-02
600.0,2069-05-06
400.0,2069-05-09
600.0,2069-05-13
400.0,2069-05-16
600.0,2069-05-20
400.0,2069-05-23
600.0,2069-05-27
400.0,2069-05-30
600.0,2069-06-03
400.0,2069-06-06
600.0,2069-06-10
400.0,2069-06-13
600.0,2069-06-17
400.0,2069-06-20
600.0,2069-06-24
400.0,2069-06-27
600.0,2069-07-01
400.0,2069-07-04
600.0,2069-07-08
400.0,2069-07-11
600.0,2069-07-15
400.0,2069-07-18
600.0,2069-07-22
400.0,2069-07-25
600.0,2069-07-29
400.0,2069-08-01
600.0,2069-08-05
400.0,2069-08-08
600.0,2069-08-12
400.0,2069-08-15
600.0,2069-08-19
400.0,2069-08-22
600.0,2069-08-26
400.0,2069-08-29
600.0,2069-09-02
400.0,2069-09-05
600.0,2069-09-09
400.0,2069-09-12
600.0,2069-09-16
400.0,2069-09-19
600.0,2069-09-23
400.0,2069-09-26
600.0,2069-09-30
400.0,2069-10-03
600.0,2069-10-07
400.0,2069-10-10
600.0,2069-10-14
400.0,2069-10-17
600.0,2069-10-21
400.0,2069-10-24
600.0,2069-10-28
400.0,2069-10-31
600.0,2069-11-04
400.0,2069-11-07
600.0,2069-11-11
400.0,2069-11-14
600.0,2069-11-18
400.0,2069-11-21
600.0,2069-11-25
400.0,2069-11-28
600.0,2069-12-02
400.0,2069-12-05
600.0,2069-12-09
400.0,2069-12-12
600.0,2069-12-16
400.0,2069-12-19
600.0,2069-12-23
400.0,2069-12-26
600.0,2069-12-30
400.0,2070-01-02
600.0,2070-01-06
400.0,2070-01-09
600.0,2070-01-13
400.0,2070-01-16
600.0,2070-01-20
400.0,2070-01-23
600.0,2070-01-27
400.0,2070-01-30
600.0,2070-02-03
400.0,2070-02-06
600.0,2070-02-10
400.0,2070-02-13
600.0,2070-02-17
400.0,2070-02-20
600.0,2070-02-24
400.0,2070-02-27
600.0,2070-03-03
400.0,2070-03-06
600.0,2070-03-10
400.0,2070-03-13
600.0,2070-03-17
400.0,2070-03-20
600.0,2070-03-24
400.0,2070-03-27
600.0,2070-03-31
400.0,2070-04-03
600.0,2070-04-07
400.0,2070-04-10
600.0,2070-04-14
400.0,2070-04-17
600.0,2070-04-21
400.0,2070-04-24
600.0,2070-04-28
400.0,2070-05-01
600.0,2070-05-05
400.0,2070-05-08
600.0,2070-05-12
400.0,2070-05-15
600.0,2070-05-19
400.0,2070-05-22
600.0,2070-05-26
400.0,2070-05-29
600.0,2070-06-02
400.0,2070-06-05
600.0,2070-06-09
400.0,2070-06-12
600.0,2070-06-16
400.0,2070-06-19
600.0,2070-06-23
400.0,2070-06-26
600.0,2070-06-30
400.0,2070-07-03
600.0,2070-07-07
400.0,2070-07-10
600.0,2070-07-14
400.0,2070-07-17
600.0,2070-07-21
400.0,2070-07-24
600.0,2070-07-28
400.0,2070-07-31
600.0,2070-08-04
400.0,2070-08-07
600.0,2070-08-11
400.0,2070-08-14
600.0,2070-08-18
400.0,2070-08-21
600.0,2070-08-25
400.0,2070-08-28
600.0,2070-09-01
400.0,2070-09-04
600.0,2070-09-08
400.0,2070-09-11
600.0,2070-09-15
400.0,2070-09-18
600.0,2070-09-22
400.0,2070-09-25
600.0,2070-09-29
400.0,2070-10-02
600.0,2070-10-06
400.0,2070-10-09
600.0,2070-10-13
400.0,2070-10-16
600.0,2070-10-20
400.0,2070-10-23
600.0,2070-10-27
400.0,2070-10-30
600.0,2070-11-03
400.0,2070-11-06
600.0,2070-11-10
400.0,2070-11-13
600.0,2070-11-17
400.0,2070-11-20
600.0,2070-11-24
400.0,2070-11-27
600.0,2070-12-01
400.0,2070-12-04
600.0,2070-12-08
400.0,2070-12-11
